Rk,Name,Age,Tm,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,Name-additional
399,Rick Sutcliffe,29,CHC,NL,8,8,.500,3.18,20,20,0,6,3,0,130.0,119,51,46,12,44,3,102,3,0,6,549,125,3.40,1.254,8.2,0.8,3.0,7.1,2.32,sutclri01
400,Bruce Sutter,32,ATL,NL,7,7,.500,4.48,58,0,50,0,0,23,88.1,91,46,44,13,29,4,52,3,0,0,382,85,4.51,1.358,9.3,1.3,3.0,5.3,1.79,suttebr01
401,Don Sutton,40,TOT,AL,15,10,.600,3.86,34,34,0,1,1,0,226.0,221,101,97,25,59,0,107,0,0,6,943,100,3.96,1.239,8.8,1.0,2.3,4.3,1.81,suttodo01
402,Don Sutton,40,OAK,AL,13,8,.619,3.89,29,29,0,1,1,0,194.1,194,88,84,19,51,0,91,0,0,6,819,98,3.81,1.261,9.0,0.9,2.4,4.2,1.78,suttodo01
403,Don Sutton,40,CAL,AL,2,2,.500,3.69,5,5,0,0,0,0,31.2,27,13,13,6,8,0,16,0,0,0,124,114,4.89,1.105,7.7,1.7,2.3,4.5,2.00,suttodo01
404,Bill Swaggerty,28,BAL,AL,0,0,,5.40,1,0,0,0,0,0,1.2,3,1,1,0,2,1,2,0,0,0,10,92,3.88,3.000,16.2,0.0,10.8,10.8,1.00,swaggbi01
405,Bill Swift,23,SEA,AL,6,10,.375,4.77,23,21,0,0,0,0,120.2,131,71,64,8,48,5,55,5,3,5,532,88,3.95,1.483,9.8,0.6,3.6,4.1,1.15,swiftbi02
406,Frank Tanana*,31,TOT,AL,12,14,.462,4.27,33,33,0,4,0,0,215.0,220,112,102,28,57,8,159,3,1,5,907,97,3.74,1.288,9.2,1.2,2.4,6.7,2.79,tananfr01
407,Frank Tanana*,31,TEX,AL,2,7,.222,5.91,13,13,0,0,0,0,77.2,89,53,51,15,23,2,52,1,0,3,340,72,4.78,1.442,10.3,1.7,2.7,6.0,2.26,tananfr01
408,Frank Tanana*,31,DET,AL,10,7,.588,3.34,20,20,0,4,0,0,137.1,131,59,51,13,34,6,107,2,1,2,567,122,3.14,1.201,8.6,0.9,2.2,7.0,3.15,tananfr01
409,Bruce Tanner,23,CHW,AL,1,2,.333,5.33,10,4,3,0,0,0,27.0,34,17,16,1,13,3,9,2,0,0,128,82,4.17,1.741,11.3,0.3,4.3,3.0,0.69,tannebr01
410,Kent Tekulve,38,TOT,NL,4,10,.286,3.57,61,0,42,0,0,14,75.2,74,35,30,5,30,10,40,2,0,0,327,105,3.75,1.374,8.8,0.6,3.6,4.8,1.33,tekulke01
411,Kent Tekulve,38,PIT,NL,0,0,,16.20,3,0,1,0,0,0,3.1,7,7,6,1,5,1,4,0,0,0,21,25,8.68,3.600,18.9,2.7,13.5,10.8,0.80,tekulke01
412,Kent Tekulve,38,PHI,NL,4,10,.286,2.99,58,0,41,0,0,14,72.1,67,28,24,4,25,9,36,2,0,0,306,125,3.53,1.272,8.3,0.5,3.1,4.5,1.44,tekulke01
413,Tom Tellmann,31,OAK,AL,0,0,,5.06,11,0,3,0,0,0,21.1,33,12,12,3,9,1,8,1,0,0,106,77,5.17,1.969,13.9,1.3,3.8,3.4,0.89,tellmto01
414,Walt Terrell,27,DET,AL,15,10,.600,3.85,34,34,0,5,3,0,229.0,221,107,98,9,95,5,130,4,0,5,983,106,3.36,1.380,8.7,0.4,3.7,5.1,1.37,terrewa01
415,Roy Thomas,32,SEA,AL,7,0,1.000,3.36,40,0,9,0,0,1,93.2,66,37,35,8,48,12,70,2,2,4,385,125,3.90,1.217,6.3,0.8,4.6,6.7,1.46,thomaro02
416,Rich Thompson,26,CLE,AL,3,8,.273,6.30,57,0,24,0,0,5,80.0,95,63,56,8,48,6,30,6,2,6,379,66,5.26,1.788,10.7,0.9,5.4,3.4,0.63,thompri01
417,Mark Thurmond*,28,SDP,NL,7,11,.389,3.97,36,23,4,1,1,2,138.1,154,70,61,9,44,5,57,3,0,0,592,89,3.72,1.431,10.0,0.6,2.9,3.7,1.30,thurmma01
418,Jay Tibbs,23,CIN,NL,10,16,.385,3.92,35,34,0,5,2,0,218.0,216,111,95,14,83,10,98,0,1,12,928,96,3.76,1.372,8.9,0.6,3.4,4.0,1.18,tibbsja01
419,Dave Tobik,32,SEA,AL,1,0,1.000,6.00,8,0,4,0,0,1,9.0,10,8,6,2,3,0,8,0,0,1,40,73,4.80,1.444,10.0,2.0,3.0,8.0,2.67,tobikda01
420,Freddie Toliver,24,PHI,NL,0,4,.000,4.68,11,3,4,0,0,1,25.0,27,15,13,2,17,1,23,0,0,0,117,81,3.92,1.760,9.7,0.7,6.1,8.3,1.35,tolivfr01
421,Dave Tomlin*,36,PIT,NL,0,0,,0.00,1,0,0,0,0,0,1.0,1,0,0,0,1,0,0,0,0,1,4,,5.68,2.000,9.0,0.0,9.0,0.0,0.00,tomlida01
422,Steve Trout*,27,CHC,NL,9,7,.563,3.39,24,24,0,3,1,0,140.2,142,57,53,8,63,7,44,1,1,2,601,117,4.16,1.457,9.1,0.5,4.0,2.8,0.70,troutst01
423,Mike Trujillo,25,BOS,AL,4,4,.500,4.82,27,7,7,1,0,1,84.0,112,55,45,7,23,1,19,3,0,1,379,89,4.24,1.607,12.0,0.8,2.5,2.0,0.83,trujimi01
424,John Tudor*,31,STL,NL,21,8,.724,1.93,36,36,0,14,10,0,275.0,209,68,59,14,49,4,169,5,0,4,1062,185,2.71,0.938,6.8,0.5,1.6,5.5,3.45,tudorjo01
425,Lee Tunnell,24,PIT,NL,4,10,.286,4.01,24,23,1,0,0,0,132.1,126,70,59,11,57,4,74,1,0,3,565,90,3.96,1.383,8.6,0.7,3.9,5.0,1.30,tunnele01
426,Fernando Valenzuela*,24,LAD,NL,17,10,.630,2.45,35,35,0,14,5,0,272.1,211,92,74,14,101,5,208,1,1,10,1109,141,2.95,1.146,7.0,0.5,3.3,6.9,2.06,valenfe01
427,Ed Vande Berg*,26,SEA,AL,2,1,.667,3.72,76,0,22,0,0,3,67.2,71,30,28,4,31,5,34,1,0,4,296,113,3.87,1.507,9.4,0.5,4.1,4.5,1.10,vandeed01
428,Frank Viola*,25,MIN,AL,18,14,.563,4.09,36,36,0,9,0,0,250.2,262,136,114,26,68,3,135,2,2,6,1059,107,3.79,1.316,9.4,0.9,2.4,4.8,1.99,violafr01
429,Dave Von Ohlen*,26,CLE,AL,3,2,.600,2.91,26,0,9,0,0,0,43.1,47,20,14,3,20,6,12,0,0,0,196,144,4.41,1.546,9.8,0.6,4.2,2.5,0.60,vonohda01
430,Pete Vuckovich,32,MIL,AL,6,10,.375,5.51,22,22,0,1,0,0,112.2,134,74,69,16,48,2,55,7,0,3,511,76,5.02,1.615,10.7,1.3,3.8,4.4,1.15,vuckope01
431,Tom Waddell,26,CLE,AL,8,6,.571,4.87,49,9,28,1,0,9,112.2,104,61,61,20,39,8,53,1,0,1,471,85,5.12,1.269,8.3,1.6,3.1,4.2,1.36,waddeto01
432,Rick Waits*,33,MIL,AL,3,2,.600,6.51,24,0,8,0,0,1,47.0,67,37,34,3,20,5,24,0,0,1,220,64,3.77,1.851,12.8,0.6,3.8,4.6,1.20,waitsri01
433,Bob Walk,28,PIT,NL,2,3,.400,3.68,9,9,0,1,1,0,58.2,60,27,24,3,18,2,40,0,3,2,248,98,2.91,1.330,9.2,0.5,2.8,6.1,2.22,walkbo01
434,Gene Walter*,24,SDP,NL,0,2,.000,2.05,15,0,7,0,0,3,22.0,12,6,5,0,8,1,18,0,0,0,86,176,2.14,0.909,4.9,0.0,3.3,7.4,2.25,waltege01
435,Colin Ward*,24,SFG,NL,0,0,,4.38,6,2,0,0,0,0,12.1,10,6,6,0,7,0,8,0,0,0,52,82,3.09,1.378,7.3,0.0,5.1,5.8,1.14,wardco01
436,Curt Wardle*,24,TOT,AL,8,9,.471,6.18,50,12,13,0,0,1,115.0,127,83,79,20,62,0,84,2,1,3,523,69,5.15,1.643,9.9,1.6,4.9,6.6,1.35,wardlcu01
437,Curt Wardle*,24,MIN,AL,1,3,.250,5.51,35,0,13,0,0,1,49.0,49,32,30,9,28,0,47,1,1,1,218,80,4.93,1.571,9.0,1.7,5.1,8.6,1.68,wardlcu01
438,Curt Wardle*,24,CLE,AL,7,6,.538,6.68,15,12,0,0,0,0,66.0,78,51,49,11,34,0,37,1,0,2,305,62,5.32,1.697,10.6,1.5,4.6,5.0,1.09,wardlcu01
439,Mike Warren,24,OAK,AL,1,4,.200,6.61,16,6,2,0,0,0,49.0,52,42,36,13,38,0,48,4,1,3,243,58,6.75,1.837,9.6,2.4,7.0,8.8,1.26,warremi01
440,Bill Wegman,22,MIL,AL,2,0,1.000,3.57,3,3,0,0,0,0,17.2,17,8,7,3,3,0,6,0,1,0,73,119,4.72,1.132,8.7,1.5,1.5,3.1,2.00,wegmabi01
441,Dave Wehrmeister,32,CHW,AL,2,2,.500,3.43,23,0,4,0,0,2,39.1,35,15,15,4,10,0,32,3,0,0,159,127,3.37,1.144,8.0,0.9,2.3,7.3,3.20,wehrmda01
442,Bob Welch,28,LAD,NL,14,4,.778,2.31,23,23,0,8,3,0,167.1,141,49,43,16,35,2,96,6,4,7,675,150,3.51,1.052,7.6,0.9,1.9,5.2,2.74,welchbo01
443,Chris Welsh*,30,TEX,AL,2,5,.286,4.13,25,6,4,0,0,0,76.1,101,40,35,11,25,3,31,4,0,5,351,103,4.88,1.651,11.9,1.3,2.9,3.7,1.24,welshch01
444,Len Whitehouse*,27,MIN,AL,0,0,,11.05,5,0,2,0,0,1,7.1,12,9,9,4,2,0,4,0,0,1,36,41,9.50,1.909,14.7,4.9,2.5,4.9,2.00,whitele01
445,Ed Whitson,30,NYY,AL,10,8,.556,4.88,30,30,0,2,2,0,158.2,201,100,86,19,43,0,89,2,0,1,705,83,3.97,1.538,11.4,1.1,2.4,5.0,2.07,whitsed01
446,Milt Wilcox,35,DET,AL,1,3,.250,4.85,8,8,0,0,0,0,39.0,51,24,21,6,14,2,20,0,0,2,177,85,4.74,1.667,11.8,1.4,3.2,4.6,1.43,wilcomi01
447,Bill Wilkinson*,20,SEA,AL,0,2,.000,13.50,2,2,0,0,0,0,6.0,8,9,9,2,6,1,5,0,0,0,30,33,8.35,2.333,12.0,3.0,9.0,7.5,0.83,wilkibi01
448,Frank Williams,27,SFG,NL,2,4,.333,4.19,49,0,15,0,0,0,73.0,65,39,34,5,35,7,54,6,1,3,318,83,3.78,1.370,8.0,0.6,4.3,6.7,1.54,willifr01
449,Matt Williams,25,TEX,AL,2,1,.667,2.42,6,3,1,0,0,0,26.0,20,7,7,3,10,0,22,0,0,2,106,177,3.65,1.154,6.9,1.0,3.5,7.6,2.20,willima03
450,Carl Willis,24,CIN,NL,1,0,1.000,9.22,11,0,6,0,0,1,13.2,21,18,14,3,5,0,6,0,0,1,69,42,5.76,1.902,13.8,2.0,3.3,4.0,1.20,willica01
451,Frank Wills,26,SEA,AL,5,11,.313,6.00,24,18,2,1,0,1,123.0,122,85,82,18,68,3,67,3,1,9,541,70,5.23,1.545,8.9,1.3,5.0,4.9,0.99,willsfr01
452,Jim Winn,25,PIT,NL,3,6,.333,5.23,30,7,10,0,0,0,75.2,77,45,44,4,31,2,22,2,2,5,326,69,4.10,1.427,9.2,0.5,3.7,2.6,0.71,winnji01
453,Mike Witt,24,CAL,AL,15,9,.625,3.56,35,35,0,6,1,0,250.0,228,115,99,22,98,6,180,4,1,11,1049,117,3.61,1.304,8.2,0.8,3.5,6.5,1.84,wittmi01
454,Ed Wojna,24,SDP,NL,2,4,.333,5.79,15,7,1,0,0,0,42.0,53,35,27,6,19,0,18,3,2,1,198,62,5.26,1.714,11.4,1.3,4.1,3.9,0.95,wojnaed01
455,Rob Woodward,22,BOS,AL,1,0,1.000,1.69,5,2,3,0,0,0,26.2,17,8,5,0,9,0,16,2,0,0,113,257,2.72,0.975,5.7,0.0,3.0,5.4,1.78,woodwbo01
456,Todd Worrell,25,STL,NL,3,0,1.000,2.91,17,0,11,0,0,5,21.2,17,7,7,2,7,2,17,0,0,2,88,125,3.28,1.108,7.1,0.8,2.9,7.1,2.43,worreto01
457,Ricky Wright*,26,TEX,AL,0,0,,4.70,5,0,1,0,0,0,7.2,5,4,4,0,5,1,7,0,0,0,32,94,2.81,1.304,5.9,0.0,5.9,8.2,1.40,wrighri01
458,Rich Yett,22,MIN,AL,0,0,,27.00,1,1,0,0,0,0,0.1,1,1,1,0,2,0,0,0,0,1,5,33,20.68,9.000,27.0,0.0,54.0,0.0,0.00,yettri01
459,Floyd Youmans,21,MON,NL,4,3,.571,2.45,14,12,2,0,0,0,77.0,57,27,21,3,49,1,54,1,0,5,331,140,3.74,1.377,6.7,0.4,5.7,6.3,1.10,youmafl01
460,Curt Young*,25,OAK,AL,0,4,.000,7.24,19,7,5,0,0,0,46.0,57,38,37,15,22,0,19,1,0,1,214,53,7.60,1.717,11.2,2.9,4.3,3.7,0.86,youngcu01
461,Matt Young*,26,SEA,AL,12,19,.387,4.91,37,35,2,5,2,1,218.1,242,135,119,23,76,3,136,7,2,6,951,86,3.95,1.456,10.0,0.9,3.1,5.6,1.79,youngma01
462,Pat Zachry,33,PHI,NL,0,0,,4.26,10,0,1,0,0,0,12.2,14,7,6,1,11,1,8,0,0,1,61,90,5.05,1.974,9.9,0.7,7.8,5.7,0.73,zachrpa01
463,Geoff Zahn*,39,CAL,AL,2,2,.500,4.38,7,7,0,1,1,0,37.0,44,19,18,5,14,0,14,0,0,1,164,96,4.82,1.568,10.7,1.2,3.4,3.4,1.00,zahnge01
